job_id,name,team_id,service_name,region,vcpus,gpu_count,duration_hours,category,started_at,ended_at,workload_type,cost_usd,kgco2e,kgco2e_lower,kgco2e_upper
az-KtpkW+C+oywEe7iZ1EPfEkFBQlJW7RqK5N3FegOql10tVR/6r9WY8qAMyPj63BV3,azure-vm-KtpkW+C+oywEe7iZ1EPfEkFBQlJW7RqK5N3FegOql10tVR/6r9WY8qAMyPj63BV3,data-eng,deploy-09dudWQB,us-west-2,4,0,0.097,balanced,2025-01-01 04:56:24.116694,2025-01-01 05:02:14.197731,ci_cd,0.0186,8.5e-05,7.7e-05,9.4e-05
az-1pc1aVd2CLNJyuv41x0TLzj0fVW6XCCj8mQXXQB27F+95vt8TEtOy4gaL85K8GvU,azure-vm-1pc1aVd2CLNJyuv41x0TLzj0fVW6XCCj8mQXXQB27F+95vt8TEtOy4gaL85K8GvU,backend-api,deploy-O2pfTdgl,us-west-2,2,0,42.263,sustainable,2025-01-01 00:00:00.000000,2025-01-02 18:15:45.218801,batch_analytics,4.0572,0.022315,0.020083,0.024546
az-Xa74xK38Ct1FZgVaJ+SvZjFfQ+CfyxihUKssk8obHrFYF5Eg5t/Sr5Ob7wFp7AUe,azure-vm-Xa74xK38Ct1FZgVaJ+SvZjFfQ+CfyxihUKssk8obHrFYF5Eg5t/Sr5Ob7wFp7AUe,ml-team,deploy-wwY/kkW/,us-east-1,2,0,0.7,balanced,2025-01-05 15:40:33.063209,2025-01-05 16:22:33.646677,dev_test,0.0672,0.003205,0.002884,0.003526
az-CS2Eca++ztKogO6iRSmoJim/IlAXYksPLIHHdKfRk0OeFRnUx3YGa5gzQrhsQHw6,azure-vm-CS2Eca++ztKogO6iRSmoJim/IlAXYksPLIHHdKfRk0OeFRnUx3YGa5gzQrhsQHw6,eu-backend,deploy-uYvK2XjS,eu-north-1,8,0,0.778,balanced,2025-01-06 22:59:19.157212,2025-01-06 23:45:59.805510,dev_test,0.3174,0.001291,0.001034,0.001551
az-bRyDODxLNqLopf4faph7lgtjcRFW5hHXrG7J5U+Ybsl+MIwm0E4BFcq+XHpIGITH,azure-vm-bRyDODxLNqLopf4faph7lgtjcRFW5hHXrG7J5U+Ybsl+MIwm0E4BFcq+XHpIGITH,mobile,deploy-QYxh01Q5,ap-south-1,24,0,0.097,balanced,2025-01-07 17:46:34.813614,2025-01-07 17:52:24.894651,ci_cd,0.1094,0.00923,0.008307,0.010152
az-yEPInHTwYuqDmIz15xnVNPeIPwDrGeEBfOZErvWXhagT+944tYypzcX7q7vXo0oy,azure-vm-yEPInHTwYuqDmIz15xnVNPeIPwDrGeEBfOZErvWXhagT+944tYypzcX7q7vXo0oy,devops,deploy-yfPM2qpo,us-east-1,2,0,0.759,balanced,2025-01-05 10:00:58.346840,2025-01-05 10:46:28.978931,dev_test,0.0729,0.003562,0.003205,0.003917
az-4RJmaAWKdKtxWf089JYQDHkPG95aBkreYTm5dBaL7eq0hEANMYDDKExq9jPubHsO,azure-vm-4RJmaAWKdKtxWf089JYQDHkPG95aBkreYTm5dBaL7eq0hEANMYDDKExq9jPubHsO,devops,deploy-yfPM2qpo,us-east-1,2,0,8.947,balanced,2025-01-03 11:48:19.837925,2025-01-03 20:45:07.293354,batch_analytics,0.8589,0.041847,0.037664,0.04603
az-JGHgX3keymtLibVN4QdR1S1ZOdSYRiQgAhBshe761AqHw7HBZR9gA66QUZJDJZsj,azure-vm-JGHgX3keymtLibVN4QdR1S1ZOdSYRiQgAhBshe761AqHw7HBZR9gA66QUZJDJZsj,platform,deploy-2U0wCy9x,eu-west-1,2,0,168.0,urgent,2025-01-01 00:00:00.000000,2025-01-08 00:00:00.000000,production,17.976,0.493046,0.394363,0.591545
az-fcdyzR9SvYwcJybTwbuWnKo62hZq7utYH7RSC8Rloj/TdCqliPOJu92W6vf8P/ZT,azure-vm-fcdyzR9SvYwcJybTwbuWnKo62hZq7utYH7RSC8Rloj/TdCqliPOJu92W6vf8P/ZT,platform,deploy-q1rg5UEn,us-east-1,2,0,0.253,balanced,2025-01-01 07:05:55.915721,2025-01-01 07:21:06.126418,ci_cd,0.0243,0.001188,0.001069,0.001307
az-IEaecR90d0XAxZO+CfG9o4Cyx6Tc6kojb4bNM2RQskhCMfuO1sJWX2Eyz1zNJPgh,azure-vm-IEaecR90d0XAxZO+CfG9o4Cyx6Tc6kojb4bNM2RQskhCMfuO1sJWX2Eyz1zNJPgh,devops,deploy-yfPM2qpo,us-east-1,2,0,0.033,balanced,2025-01-01 12:42:00.583468,2025-01-01 12:44:00.583468,ci_cd,0.0032,0.000152,0.000137,0.000167
az-d5b4IEKjPoATB5EEESed4H8Qq4cadEywQh+hdDFHwRTHHJ2QQnAY0DHMxqoZ2yI7,azure-vm-d5b4IEKjPoATB5EEESed4H8Qq4cadEywQh+hdDFHwRTHHJ2QQnAY0DHMxqoZ2yI7,eu-frontend,deploy-g+iCuqfd,eu-north-1,4,0,0.033,balanced,2025-01-06 14:18:51.928687,2025-01-06 14:20:51.928687,ci_cd,0.0067,3e-05,2.4e-05,3.7e-05
az-+mQKsv4Yy4RroVE+l9TqLipvQr4Giw/tUcy3rGXJ8Z0AHl28AcyHCMXg77XNVyH7,azure-vm-+mQKsv4Yy4RroVE+l9TqLipvQr4Giw/tUcy3rGXJ8Z0AHl28AcyHCMXg77XNVyH7,platform,deploy-m/co03Y1,us-east-1,2,0,67.624,sustainable,2025-01-01 03:40:33.063209,2025-01-03 23:17:59.416532,batch_analytics,6.4919,0.315101,0.283635,0.346641
az-sUbqIx74kFwTcHH9T0rzoXioq/Ebrka53+AKV/pW+/rQsseA65vmS4B6iwm0L4/E,azure-vm-sUbqIx74kFwTcHH9T0rzoXioq/Ebrka53+AKV/pW+/rQsseA65vmS4B6iwm0L4/E,ml-team,deploy-wmAIBGSG,us-east-1,2,0,168.0,sustainable,2025-01-01 00:00:00.000000,2025-01-08 00:00:00.000000,batch_analytics,16.128,0.754723,0.679325,0.830306
az-liSOcRVjVQvPC4PZC8tDf4t7oDcPSDyym7bm6XtiKt2TN14Qx5w9auJFoXglVHfz,azure-vm-liSOcRVjVQvPC4PZC8tDf4t7oDcPSDyym7bm6XtiKt2TN14Qx5w9auJFoXglVHfz,frontend,deploy-vLlC4aSY,eu-west-1,4,0,0.136,balanced,2025-01-07 06:33:15.461912,2025-01-07 06:41:25.575364,ci_cd,0.0291,0.000489,0.000391,0.000587
az-ZALtrs13zeuRKSmNE/QSsvEMO5Q1bkwP1gAji0sXm1887/5v+aDIruDn+bcfWVsG,azure-vm-ZALtrs13zeuRKSmNE/QSsvEMO5Q1bkwP1gAji0sXm1887/5v+aDIruDn+bcfWVsG,eu-frontend,deploy-gw5l9LL9,eu-west-1,4,0,0.117,balanced,2025-01-02 21:24:47.844408,2025-01-02 21:31:47.941653,ci_cd,0.025,0.001125,0.0009,0.00135
az-lGCut63njKwQG9fXBWhkv7OGtu5zkVXsARu7tjo+tClqK2IcL7ndP3dO6jhjC0kp,azure-vm-lGCut63njKwQG9fXBWhkv7OGtu5zkVXsARu7tjo+tClqK2IcL7ndP3dO6jhjC0kp,data-eng,deploy-09dudWQB,us-west-2,4,0,0.078,balanced,2025-01-04 03:44:03.111831,2025-01-04 03:48:43.176661,ci_cd,0.015,8.2e-05,7.4e-05,9.1e-05
az-RkZ1ZXmcpsnnsbwPqowHOOYq+RDMPlMFldiNWw4llVMyq5u/vFhOyZeJJw7npuWx,azure-vm-RkZ1ZXmcpsnnsbwPqowHOOYq+RDMPlMFldiNWw4llVMyq5u/vFhOyZeJJw7npuWx,ml-team,deploy-zgeXL8VR,eu-north-1,2,0,44.052,sustainable,2025-01-01 00:00:00.000000,2025-01-02 20:03:06.709887,batch_analytics,4.4933,0.006251,0.004991,0.007511
az-DsTYp0iyJbfgm/9ESJXSOu6XDYn3RsoEiYZRi2YxJhO44KfVUg6BSnbMlqL2ZFpq,azure-vm-DsTYp0iyJbfgm/9ESJXSOu6XDYn3RsoEiYZRi2YxJhO44KfVUg6BSnbMlqL2ZFpq,ml-team,deploy-wF4pyvXj,us-west-2,4,0,0.058,balanced,2025-01-03 01:50:51.539708,2025-01-03 01:54:21.588330,ci_cd,0.0111,5.3e-05,4.8e-05,5.8e-05
az-7Hl4tzzIvuEKb4RoAuIM7b/n8F8kKrH5T1rkjGbOTiMePqa8h6MWeKPwPVOPzbxy,azure-vm-7Hl4tzzIvuEKb4RoAuIM7b/n8F8kKrH5T1rkjGbOTiMePqa8h6MWeKPwPVOPzbxy,ml-team,deploy-EuJm4ZOL,us-east-1,4,0,0.039,balanced,2025-01-04 23:29:39.578606,2025-01-04 23:31:59.611021,ci_cd,0.0075,0.000355,0.00032,0.000391
az-J+BKsQlPLyCJZc41Nwwnu0UUWVWpVIOcqgY0Ws7Es7V0gZwXPb4GdBlLofyFHQzY,azure-vm-J+BKsQlPLyCJZc41Nwwnu0UUWVWpVIOcqgY0Ws7Es7V0gZwXPb4GdBlLofyFHQzY,backend-api,deploy-TFQoMBJT,us-west-2,2,0,3.365,balanced,2025-01-03 14:43:22.269044,2025-01-03 18:05:15.072934,dev_test,0.323,0.002117,0.001906,0.002332
az-b52vaVyXNoeajX7KSqzMampS9+KTO/TqxzsIGZPpgFGn/LBrhBtgPs/Hdz5/uozb,azure-vm-b52vaVyXNoeajX7KSqzMampS9+KTO/TqxzsIGZPpgFGn/LBrhBtgPs/Hdz5/uozb,eu-backend,deploy-UvJI8PhI,us-west-2,4,0,0.033,balanced,2025-01-03 21:53:58.249595,2025-01-03 21:55:58.249595,ci_cd,0.0063,2.5e-05,2.2e-05,2.7e-05
az-z56gCpHhw+kFPHhekl9q6o6XyG8zIxaINT+lsKIyjQSMHMU72Of/w7ieHknbBltK,azure-vm-z56gCpHhw+kFPHhekl9q6o6XyG8zIxaINT+lsKIyjQSMHMU72Of/w7ieHknbBltK,data-eng,deploy-r0ccvjno,eu-west-1,4,0,168.0,urgent,2025-01-01 00:00:00.000000,2025-01-08 00:00:00.000000,production,35.952,0.986093,0.788726,1.18309
az-ZPwehruddji4pm8hrEj4cVTx4nLv+Ns2Mfiz3ZmJ10HXzYN0qOz7XyFW168BXZ8M,azure-vm-ZPwehruddji4pm8hrEj4cVTx4nLv+Ns2Mfiz3ZmJ10HXzYN0qOz7XyFW168BXZ8M,devops,deploy-yfPM2qpo,us-east-1,2,0,0.033,balanced,2025-01-01 22:18:28.589951,2025-01-01 22:20:28.589951,ci_cd,0.0032,0.000153,0.000137,0.000168
az-TDORO6jlJAxbx6u+H201z1GjZYv7+DeBBefIRcVshK/Vzg3BZsbdhx7D3I/thSyu,azure-vm-TDORO6jlJAxbx6u+H201z1GjZYv7+DeBBefIRcVshK/Vzg3BZsbdhx7D3I/thSyu,eu-backend,deploy-uYvK2XjS,eu-north-1,24,0,0.156,balanced,2025-01-05 01:19:21.102107,2025-01-05 01:28:41.231767,ci_cd,0.1909,0.00049,0.000393,0.000589
az-WDl9m63ngEtaziM6vE/MRk9FnoP/uXgdq4eFJ3mWKDzI9YoE4FpWRC3cX/Z14Xk4,azure-vm-WDl9m63ngEtaziM6vE/MRk9FnoP/uXgdq4eFJ3mWKDzI9YoE4FpWRC3cX/Z14Xk4,platform,deploy-zRkZ3zlb,eu-west-1,2,0,0.033,balanced,2025-01-06 12:39:40.551053,2025-01-06 12:41:40.551053,ci_cd,0.0035,0.00013,0.000104,0.000156
az-2LopNW2rbBUEyy1aF69NtZHSGHgE0GuOvVCftundr8jPWqbaYFbS+GV3wJqOgmPF,azure-vm-2LopNW2rbBUEyy1aF69NtZHSGHgE0GuOvVCftundr8jPWqbaYFbS+GV3wJqOgmPF,data-eng,deploy-TLeWq8Rv,us-east-1,2,0,0.583,balanced,2025-01-03 03:54:33.257699,2025-01-03 04:29:33.743923,dev_test,0.056,0.002645,0.002381,0.00291
az-NLhEnxwTy7ELtrsS2Jx0cQ4VdiPskV8lEUpQ8Ak1LzZuYhALCmgv0rBczYG1axUi,azure-vm-NLhEnxwTy7ELtrsS2Jx0cQ4VdiPskV8lEUpQ8Ak1LzZuYhALCmgv0rBczYG1axUi,devops,deploy-XItWgDHm,eu-west-1,4,0,0.039,balanced,2025-01-03 13:06:30.923825,2025-01-03 13:08:50.956240,ci_cd,0.0083,0.00029,0.000232,0.000348
az-wCTqjiJUTEdkk0cTAUFtge81T0G/GAz1tV5DXU5b/91sUHnW2QCS9bA4kPhLI1q5,azure-vm-wCTqjiJUTEdkk0cTAUFtge81T0G/GAz1tV5DXU5b/91sUHnW2QCS9bA4kPhLI1q5,mobile,deploy-0Kj50+yz,us-east-1,2,0,0.033,balanced,2025-01-04 01:47:21.491086,2025-01-04 01:49:21.491086,ci_cd,0.0032,0.000152,0.000137,0.000168
az-KzUZdmzJfMtsvCoUBiaoc7tz1EAucRSxbPsgbRzmc9TuVChybI63JFwSHUxYGotX,azure-vm-KzUZdmzJfMtsvCoUBiaoc7tz1EAucRSxbPsgbRzmc9TuVChybI63JFwSHUxYGotX,eu-backend,deploy-/M/NNfrx,us-west-2,4,0,0.033,balanced,2025-01-03 05:04:34.230146,2025-01-03 05:06:34.230146,ci_cd,0.0063,2.9e-05,2.6e-05,3.1e-05
az-89PYjtFtIt0VO0xMqcydHeczDruMzf2vUQxubcdBHeqLziX0MSxa9qIkUxZLKm6G,azure-vm-89PYjtFtIt0VO0xMqcydHeczDruMzf2vUQxubcdBHeqLziX0MSxa9qIkUxZLKm6G,analytics,deploy-ygbVEJG4,us-east-1,2,0,168.0,sustainable,2025-01-01 00:00:00.000000,2025-01-08 00:00:00.000000,batch_analytics,16.128,0.754723,0.679325,0.830306
az-TOtn33s51DP/17KIlq9DmMW+IDiq/VqyapoAbbl5Rc1x22r+IPFh3N6mlDLby34v,azure-vm-TOtn33s51DP/17KIlq9DmMW+IDiq/VqyapoAbbl5Rc1x22r+IPFh3N6mlDLby34v,ml-team,deploy-lqQZFKY4,us-west-2,2,0,1.303,balanced,2025-01-01 15:49:53.192869,2025-01-01 17:08:04.278769,dev_test,0.1251,0.000454,0.000408,0.000499
az-gCqB3/trGBArIWGQRcacgMxfUYhb5FEuFaWnB+Mub6iYxCESmIFNV+zf/Lzxtwh1,azure-vm-gCqB3/trGBArIWGQRcacgMxfUYhb5FEuFaWnB+Mub6iYxCESmIFNV+zf/Lzxtwh1,data-eng,deploy-LcvxhI/S,us-west-2,24,0,0.078,balanced,2025-01-03 18:05:15.072934,2025-01-03 18:09:55.137764,ci_cd,0.0899,0.000316,0.000284,0.000348
az-Y+2OPziwxr5HthxOQL27Jqr3gDJe+fODSMkaWKw89apEmz8nB9MC5wOY05npb27a,azure-vm-Y+2OPziwxr5HthxOQL27Jqr3gDJe+fODSMkaWKw89apEmz8nB9MC5wOY05npb27a,eu-frontend,deploy-Ssk+Vwc6,us-west-2,4,0,0.033,balanced,2025-01-06 00:05:50.081037,2025-01-06 00:07:50.081037,ci_cd,0.0063,2.5e-05,2.3e-05,2.8e-05
az-Ud0m2S9F4CdQ5tF5756r6Tr2se84VU1ieDI9x6+hwybN5oAP2qd311rSZyqdI6yh,azure-vm-Ud0m2S9F4CdQ5tF5756r6Tr2se84VU1ieDI9x6+hwybN5oAP2qd311rSZyqdI6yh,eu-frontend,deploy-Ssk+Vwc6,us-west-2,2,0,0.058,balanced,2025-01-01 02:22:21.977310,2025-01-01 02:25:52.025932,ci_cd,0.0056,2.4e-05,2.2e-05,2.7e-05
az-+iIJMwaCp7VbacTTQFNrL9RjMsASnkskrJcs3OfgQMw9Fvv4Do40ZCQMs5ihNLHV,azure-vm-+iIJMwaCp7VbacTTQFNrL9RjMsASnkskrJcs3OfgQMw9Fvv4Do40ZCQMs5ihNLHV,data-eng,deploy-op3wiPCr,eu-north-1,2,0,0.117,balanced,2025-01-06 23:22:39.481361,2025-01-06 23:29:39.578606,ci_cd,0.0119,3e-05,2.4e-05,3.6e-05
az-OLYa/n/iuFf9CAcVHcC1b5MhHAxUFpK6d+WCNsknWn4Tv64vp3UaYdsWhJ3XoYdn,azure-vm-OLYa/n/iuFf9CAcVHcC1b5MhHAxUFpK6d+WCNsknWn4Tv64vp3UaYdsWhJ3XoYdn,backend-api,deploy-4jTJYLa4,us-west-2,4,0,2.878,balanced,2025-01-01 00:54:50.761750,2025-01-01 03:47:33.160453,dev_test,0.5526,0.003039,0.002735,0.003343
az-2tGOIatGuAJiSVXPc1sxI9NboI0IxwovwxivPpta+qknlrT+Pq5Rk6eCXdryExDm,azure-vm-2tGOIatGuAJiSVXPc1sxI9NboI0IxwovwxivPpta+qknlrT+Pq5Rk6eCXdryExDm,mobile,deploy-0Kj50+yz,us-east-1,2,0,0.039,balanced,2025-01-05 12:29:10.405186,2025-01-05 12:31:30.437601,ci_cd,0.0037,0.000183,0.000165,0.000202
az-8TUI0tlszshQPT+/NtkOgH9u6APaGYsAXHiiHO23oTtirNsCRq7S2cJbL5r1A0oe,azure-vm-8TUI0tlszshQPT+/NtkOgH9u6APaGYsAXHiiHO23oTtirNsCRq7S2cJbL5r1A0oe,backend-api,deploy-n5IluW/B,us-west-2,8,0,0.039,balanced,2025-01-03 04:42:23.922204,2025-01-03 04:44:43.954619,ci_cd,0.015,6.6e-05,5.9e-05,7.2e-05
az-xl8TnIGp6LWM1qwypNBUwnBqRuGccYUznnMhBKnwh5xARCk8E4SNSYtBlck6y5sU,azure-vm-xl8TnIGp6LWM1qwypNBUwnBqRuGccYUznnMhBKnwh5xARCk8E4SNSYtBlck6y5sU,data-eng,deploy-09dudWQB,us-west-2,4,0,0.058,balanced,2025-01-01 13:22:51.150729,2025-01-01 13:26:21.199351,ci_cd,0.0111,6.9e-05,6.2e-05,7.5e-05
az-YIEBdPmTnFyfBgeyrRO1S6V5C3m1tR02Za7XfhDANsn6dY84X9lJbubgQ/cGR1/q,azure-vm-YIEBdPmTnFyfBgeyrRO1S6V5C3m1tR02Za7XfhDANsn6dY84X9lJbubgQ/cGR1/q,devops,deploy-KvYDkRUe,eu-north-1,24,0,0.272,balanced,2025-01-02 19:50:16.531605,2025-01-02 20:06:36.758509,ci_cd,0.3329,0.001232,0.000984,0.001479
az-NZv3Vd9yhl5ut0eAP2DOdfrePVC9rELx+ACVC90kjNBvzAuIgWoEQmgO3JJldOi5,azure-vm-NZv3Vd9yhl5ut0eAP2DOdfrePVC9rELx+ACVC90kjNBvzAuIgWoEQmgO3JJldOi5,mobile,deploy-BqEo0lV/,eu-north-1,24,0,0.078,balanced,2025-01-06 03:37:03.014587,2025-01-06 03:41:43.079417,ci_cd,0.0955,0.000311,0.000249,0.000374
az-WwzhkcqBBpkhi5tgAMuP3BZ/AynqGFNkh+Wv/+Z0U3YiKgqCcJ9Pgc2BR40yngK0,azure-vm-WwzhkcqBBpkhi5tgAMuP3BZ/AynqGFNkh+Wv/+Z0U3YiKgqCcJ9Pgc2BR40yngK0,mobile,deploy-pThm4uqP,us-east-1,4,0,0.033,balanced,2025-01-02 16:26:03.695300,2025-01-02 16:28:03.695300,ci_cd,0.0063,0.000307,0.000276,0.000338
az-jcHUEbjcp4FxzbqjWGYZ1YkWiwqIDZQ7W61WDF5R2zZvYToD9irr0p7HsqbVGKK5,azure-vm-jcHUEbjcp4FxzbqjWGYZ1YkWiwqIDZQ7W61WDF5R2zZvYToD9irr0p7HsqbVGKK5,eu-frontend,deploy-BwmZxqMI,eu-west-1,4,0,0.136,balanced,2025-01-04 15:21:52.803890,2025-01-04 15:30:02.917342,ci_cd,0.0291,0.000892,0.000713,0.00107
az-hDtO1iJ0Zgl+GeOeBhTUPyPnh/D7VseY8VoXsfKjPz+2UNarVs5TAvF+bU6IL6Cd,azure-vm-hDtO1iJ0Zgl+GeOeBhTUPyPnh/D7VseY8VoXsfKjPz+2UNarVs5TAvF+bU6IL6Cd,mobile,deploy-0Kj50+yz,us-east-1,4,0,0.156,balanced,2025-01-05 00:44:20.615883,2025-01-05 00:53:40.745543,ci_cd,0.03,0.001458,0.001312,0.001603
az-7nC0SrKhdU2PC6pxEoQ69PLpfUrUKJHZkfNlt7VcPgeDxfFafYIXzx9hDSoLF34I,azure-vm-7nC0SrKhdU2PC6pxEoQ69PLpfUrUKJHZkfNlt7VcPgeDxfFafYIXzx9hDSoLF34I,devops,deploy-yfPM2qpo,us-east-1,2,0,0.311,balanced,2025-01-07 14:59:42.495948,2025-01-07 15:18:22.755267,ci_cd,0.0299,0.001462,0.001316,0.001609
az-aJgYmDa1hssupxDg8PbNcjne7l6ohf/gmrW4pos9l8UmJ4ZF/YT5yp690rb+iJrM,azure-vm-aJgYmDa1hssupxDg8PbNcjne7l6ohf/gmrW4pos9l8UmJ4ZF/YT5yp690rb+iJrM,frontend,deploy-vE2K1xAd,us-west-2,2,0,0.136,balanced,2025-01-06 17:48:54.846029,2025-01-06 17:57:04.959481,ci_cd,0.0131,8.6e-05,7.7e-05,9.4e-05
az-hnghU62TsvGwHl/NWiYJmmDrFe18eIaXdKfl4mXqOFfzlK1kwRaFWtlTqsZ46kgl,azure-vm-hnghU62TsvGwHl/NWiYJmmDrFe18eIaXdKfl4mXqOFfzlK1kwRaFWtlTqsZ46kgl,analytics,deploy-2bTgCu7R,eu-north-1,2,0,145.556,sustainable,2025-01-01 22:26:38.703404,2025-01-08 00:00:00.000000,batch_analytics,14.8467,0.064365,0.051556,0.077174
az-dJKUOb70G4jPR6MgqmAbzX4goajMPjn/CfYc3FGr6VQ5iwfDJSaMtY1LmMhekLyP,azure-vm-dJKUOb70G4jPR6MgqmAbzX4goajMPjn/CfYc3FGr6VQ5iwfDJSaMtY1LmMhekLyP,frontend,deploy-Im9Vrhpj,eu-west-1,2,0,0.033,balanced,2025-01-03 06:39:05.542950,2025-01-03 06:41:05.542950,ci_cd,0.0035,3.1e-05,2.5e-05,3.7e-05
az-Rk+G/+/2gpYXgceVL3xfo687Roflb5OytpIQgL9p0ZjsfVwDq6m9Cg4Chi8CDU4D,azure-vm-Rk+G/+/2gpYXgceVL3xfo687Roflb5OytpIQgL9p0ZjsfVwDq6m9Cg4Chi8CDU4D,mobile,deploy-0Kj50+yz,us-east-1,2,0,0.311,balanced,2025-01-02 21:09:37.633712,2025-01-02 21:28:17.893031,ci_cd,0.0299,0.001416,0.001275,0.001558
az-bgsId9JnSkCJ3VsUcDOStvovbZjuhyY7C01f5td/9TwEsIz96aXKWW2/asku0VpL,azure-vm-bgsId9JnSkCJ3VsUcDOStvovbZjuhyY7C01f5td/9TwEsIz96aXKWW2/asku0VpL,data-eng,deploy-7XiVGapR,us-east-1,2,0,0.039,balanced,2025-01-07 05:52:24.894652,2025-01-07 05:54:44.927067,ci_cd,0.0037,0.00018,0.000162,0.000198
az-0g9SaiM6nSCp9H4jqomcThNRWqSFjrDZJWrhSw+P31YvtLnyywHamC4xpeFtuBEp,azure-vm-0g9SaiM6nSCp9H4jqomcThNRWqSFjrDZJWrhSw+P31YvtLnyywHamC4xpeFtuBEp,mobile,deploy-0Kj50+yz,us-east-1,2,0,2.878,balanced,2025-01-01 02:18:51.928687,2025-01-01 05:11:34.327390,dev_test,0.2763,0.013217,0.011894,0.014537
az-yfhxt+a5zFczjlpIc47HBwlHT+NzYWbhZkpePkverMoPdeA+qgbIthWW7CEvQRkW,azure-vm-yfhxt+a5zFczjlpIc47HBwlHT+NzYWbhZkpePkverMoPdeA+qgbIthWW7CEvQRkW,mobile,deploy-0Kj50+yz,us-east-1,2,0,0.039,balanced,2025-01-03 21:43:28.103728,2025-01-03 21:45:48.136143,ci_cd,0.0037,0.000177,0.000159,0.000195
az-8jV4SwTEVLK+hNDuJVNI/0DcNSjfLW1Q0abcJQn2cVmFZuqz5aw0CVCgkRW93XRp,azure-vm-8jV4SwTEVLK+hNDuJVNI/0DcNSjfLW1Q0abcJQn2cVmFZuqz5aw0CVCgkRW93XRp,devops,deploy-antZS87r,ap-south-1,2,0,4.551,balanced,2025-01-05 17:05:44.246353,2025-01-05 21:38:48.038898,batch_analytics,0.4278,0.035363,0.031829,0.038902
az-LqgxVEAij+k2oQFvM4D4gvUUc4guucFzaZmFavo3PspqD2DiTH7Hqf5BQuHhuD42,azure-vm-LqgxVEAij+k2oQFvM4D4gvUUc4guucFzaZmFavo3PspqD2DiTH7Hqf5BQuHhuD42,devops,deploy-XItWgDHm,eu-west-1,4,0,0.033,balanced,2025-01-06 13:48:31.507293,2025-01-06 13:50:31.507293,ci_cd,0.0071,0.000203,0.000163,0.000244
az-yTvwa0bXJhoU4es9xrMidt9xpalW92l1YODqGwTaFB4h1v4Y8YlEK/64HrXTUknG,azure-vm-yTvwa0bXJhoU4es9xrMidt9xpalW92l1YODqGwTaFB4h1v4Y8YlEK/64HrXTUknG,eu-frontend,deploy-g+iCuqfd,eu-north-1,4,0,0.033,balanced,2025-01-04 18:12:15.170178,2025-01-04 18:14:15.170178,ci_cd,0.0067,2.5e-05,2e-05,3e-05
az-16Ko/382r77xt7pP8Ma9C8f2HvGL9tHP/s1RiULfn+hAUfSkmrQyRO5s4Xp/BA06,azure-vm-16Ko/382r77xt7pP8Ma9C8f2HvGL9tHP/s1RiULfn+hAUfSkmrQyRO5s4Xp/BA06,ml-team,deploy-b5baHiNA,eu-north-1,4,0,0.175,balanced,2025-01-03 13:21:41.134522,2025-01-03 13:32:11.280389,ci_cd,0.0357,0.000153,0.000122,0.000184
az-agXG4yTUclwKvq3pPM52DFYq2pFLI0b3XHRUjRJpygfFkeSGavYyIcqmg2lu4tZp,azure-vm-agXG4yTUclwKvq3pPM52DFYq2pFLI0b3XHRUjRJpygfFkeSGavYyIcqmg2lu4tZp,mobile,deploy-0Kj50+yz,us-east-1,4,0,0.253,balanced,2025-01-01 09:58:38.314425,2025-01-01 10:13:48.525122,ci_cd,0.0486,0.002367,0.00213,0.002603
az-fpTi0v2SnEdCUWX0t1jKgUese/EpeF8y2RMcuA+mlLfIoYUKivWxaCL3CDY6cQ0J,azure-vm-fpTi0v2SnEdCUWX0t1jKgUese/EpeF8y2RMcuA+mlLfIoYUKivWxaCL3CDY6cQ0J,mobile,deploy-0Kj50+yz,us-east-1,2,0,0.039,balanced,2025-01-04 02:20:01.944895,2025-01-04 02:22:21.977310,ci_cd,0.0037,0.00018,0.000162,0.000198
az-oYnDwLMo3s6kclrH/5RVA4gQTfiMxmckabxD2SqTmhJhNjkLPk69DFSfrzJ6ujoX,azure-vm-oYnDwLMo3s6kclrH/5RVA4gQTfiMxmckabxD2SqTmhJhNjkLPk69DFSfrzJ6ujoX,ml-team,deploy-QM3R+fux,eu-north-1,2,0,168.0,urgent,2025-01-01 00:00:00.000000,2025-01-08 00:00:00.000000,production,17.136,0.023839,0.019034,0.028644
az-yfl5V7lliMY5d1L9vkKpi/rQkDyOwSQCNoxt5D9mzxxecdTnTycQDpy/7eFNSmIo,azure-vm-yfl5V7lliMY5d1L9vkKpi/rQkDyOwSQCNoxt5D9mzxxecdTnTycQDpy/7eFNSmIo,ml-team,deploy-R1+wqy8K,us-east-1,2,0,0.331,balanced,2025-01-01 22:11:28.492707,2025-01-01 22:31:18.768234,ci_cd,0.0318,0.001531,0.001378,0.001685
az-sa4U9vzJr2qkCQZenOv2X4kNwf7s9Yj6jhloVikodKJIkLwwDpXyowWiJk69jGtM,azure-vm-sa4U9vzJr2qkCQZenOv2X4kNwf7s9Yj6jhloVikodKJIkLwwDpXyowWiJk69jGtM,mobile,deploy-0Kj50+yz,us-east-1,2,0,1.128,balanced,2025-01-05 22:40:38.897893,2025-01-05 23:48:19.837925,dev_test,0.1083,0.005156,0.004639,0.00567
